url,path,content_type,status
https://web.stanford.edu/class/archive/cs/cs109/cs109.1206/handouts/H05_prob_reference.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1206/psets/contest/modernizing_community_moderation.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1206/psets/contest/Using Data on Student-Teacher Ratios and School Capital Investments to Predict Educational Outcomes for Middle and High School Children in New York State.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1206/exams/review_session01.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1206/restricted/concept_checks/CC01-02_lecture.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1206/restricted/concept_checks/CC03_lecture.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1206/restricted/concept_checks/CC04_lecture.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1206/restricted/concept_checks/CC05_lecture.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1206/restricted/concept_checks/CC07_lecture.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1206/restricted/concept_checks/CC08_lecture.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1206/restricted/concept_checks/CC09_lecture.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1206/restricted/concept_checks/CC10_lecture.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1206/restricted/concept_checks/CC11_lecture.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1206/restricted/concept_checks/CC12_lecture.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1206/restricted/concept_checks/CC13_lecture.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1206/restricted/concept_checks/CC14_lecture.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1206/restricted/concept_checks/CC15_lecture.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1206/restricted/concept_checks/CC16_lecture.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1206/restricted/concept_checks/CC17_lecture.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1206/restricted/concept_checks/CC18_lecture.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1206/restricted/concept_checks/CC19_lecture.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1206/restricted/concept_checks/CC20_lecture.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1206/restricted/concept_checks/CC21_lecture.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/reader/1 Counting.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/reader/2 Probability.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/reader/3 Conditional.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/reader/4 Random Variables.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/reader/5 Discrete Variables.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/reader/6 Continuous Variables.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/reader/7 Multivariate.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/reader/8 Probability as a Variable.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/reader/9 Sampling.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/reader/10 Central Theorems.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/reader/11 Parameter Estimation.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/reader/12 Machine Learning.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1228/course-staff/course-staff/,,,page_error: HTTP Error 404: Not Found
https://web.stanford.edu/class/archive/cs/cs109/cs109.1228/course-staff/office-hours,,,page_error: HTTP Error 404: Not Found
https://web.stanford.edu/class/archive/cs/cs109/cs109.1232/lectures/bootstrap.zip,,,page_error: HTTP Error 404: Not Found
https://web.stanford.edu/class/archive/cs/cs109/cs109.1214/handouts/calculationReference.pdf,,,listed
