sale_date,sale_price,class,class_description,property_group,city,zip_code,township_name,municipality,chicago_community_area,latitude,longitude,year_built,building_sqft,land_sqft,bedrooms,rooms,full_baths,half_baths,deed_type,is_multisale,num_parcels_sale,filter_same_sale_within_365,filter_less_than_10k,filter_deed_type
2025-01-02,450000,203,"One story residence, any age, 1,000 to 1,800 sq. ft.",Single-Family,ARLINGTON HEIGHTS,60005,Wheeling,VILLAGE OF ARLINGTON HEIGHTS,,42.084,-87.995,1941,1014,8908,3,5,2,0,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-01-02,455000,203,"One story residence, any age, 1,000 to 1,800 sq. ft.",Single-Family,CHICAGO,60645,Rogers Park,CITY OF CHICAGO,WEST RIDGE,42.004,-87.701,1949,1388,4026,3,6,1,1,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-01-02,465000,299,Condominium,Condominium,CHICAGO,60622,West Chicago,CITY OF CHICAGO,WEST TOWN,41.896,-87.695,,,,,,,,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-01-02,492000,299,Condominium,Condominium,CHICAGO,60614,North Chicago,CITY OF CHICAGO,LINCOLN PARK,41.913,-87.636,,,,,,,,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-01-02,510000,299,Condominium,Condominium,CHICAGO,60614,North Chicago,CITY OF CHICAGO,LINCOLN PARK,41.925,-87.644,,,,,,,,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-01-02,540000,204,"One story residence, any age, 1,801 sq. ft. and over",Single-Family,CHICAGO RIDGE,60415,Worth,VILLAGE OF CHICAGO RIDGE,,41.713,-87.790,2018,2578,8251,4,7,2,1,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-01-02,56000,202,"One story residence, any age, up to 999 sq. ft.",Single-Family,CHICAGO HEIGHTS,60411,Bloom,CITY OF CHICAGO HEIGHTS,,41.493,-87.627,1913,640,3125,2,4,1,0,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-01-02,600000,299,Condominium,Condominium,PARK RIDGE,60068,Maine,CITY OF PARK RIDGE,,42.013,-87.832,,,,,,,,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-01-02,638000,211,"Apartment building with 2 to 6 units, any age",Multi-Family,CHICAGO,60623,West Chicago,CITY OF CHICAGO,NORTH LAWNDALE,41.861,-87.731,2006,6151,3774,12,27,4,4,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-01-02,642500,278,"Two or more story residence, up to 62 years, 2,001 to 3,800 sq. ft.",Single-Family,SCHAUMBURG,60193,Schaumburg,VILLAGE OF SCHAUMBURG,,42.006,-88.098,1981,2532,9586,4,8,2,1,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-01-02,650000,205,"Two or more story residence, over 62 years, up to 2,200 sq. ft",Single-Family,CHICAGO,60631,Jefferson,CITY OF CHICAGO,NORWOOD PARK,41.986,-87.811,1939,1498,6562,2,5,1,1,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-01-02,680000,206,"Two or more story residence, over 62 years, 2,201 to 4,999 sq. ft.",Single-Family,CHICAGO,60631,Jefferson,CITY OF CHICAGO,NORWOOD PARK,41.988,-87.805,1920,2414,9238,4,7,2,0,Quit claim,FALSE,1,FALSE,FALSE,TRUE
2025-01-02,70000,211,"Apartment building with 2 to 6 units, any age",Multi-Family,CHICAGO,60617,Hyde Park,CITY OF CHICAGO,EAST SIDE,41.709,-87.536,1888,1280,3050,3,6,2,0,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-01-02,715000,299,Condominium,Condominium,CHICAGO,60647,West Chicago,CITY OF CHICAGO,LOGAN SQUARE,41.915,-87.689,,,,,,,,Trustee,FALSE,1,FALSE,FALSE,FALSE
2025-01-02,720000,295,"Individually owned row houses or townhouses, up to 62 years",Single-Family,GLENVIEW,60026,Northfield,VILLAGE OF GLENVIEW,,42.104,-87.866,1998,2450,4369,3,6,2,1,Trustee,FALSE,1,FALSE,FALSE,FALSE
2025-01-02,738500,204,"One story residence, any age, 1,801 sq. ft. and over",Single-Family,INVERNESS,60010,Palatine,VILLAGE OF INVERNESS,,42.130,-88.108,1983,3742,48439,4,9,3,1,Trustee,FALSE,1,FALSE,FALSE,FALSE
2025-01-02,835000,299,Condominium,Condominium,CHICAGO,60610,North Chicago,CITY OF CHICAGO,NEAR NORTH SIDE,41.910,-87.627,,,,,,,,Trustee,TRUE,2,FALSE,FALSE,FALSE
2025-01-02,835000,299,Condominium,Condominium,CHICAGO,60610,North Chicago,CITY OF CHICAGO,NEAR NORTH SIDE,41.910,-87.627,,,,,,,,Trustee,TRUE,2,FALSE,FALSE,FALSE
2025-01-02,875000,299,Condominium,Condominium,CHICAGO,60642,West Chicago,CITY OF CHICAGO,WEST TOWN,41.898,-87.656,,,,,,,,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-01-02,910000,299,Condominium,Condominium,CHICAGO,60601,South Chicago,CITY OF CHICAGO,LOOP,41.887,-87.620,,,,,,,,Warranty,TRUE,2,FALSE,FALSE,FALSE
2025-01-02,910000,299,Condominium,Condominium,CHICAGO,60601,South Chicago,CITY OF CHICAGO,LOOP,41.887,-87.620,,,,,,,,Warranty,TRUE,2,FALSE,FALSE,FALSE
2025-01-03,105000,211,"Apartment building with 2 to 6 units, any age",Multi-Family,CHICAGO,60636,Lake,CITY OF CHICAGO,CHICAGO LAWN,41.771,-87.681,1910,1122,3125,3,6,2,0,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-01-03,1050000,204,"One story residence, any age, 1,801 sq. ft. and over",Single-Family,BARRINGTON HILLS,60010,Barrington,VILLAGE OF BARRINGTON HILLS,,42.122,-88.202,1949,2660,475357,3,6,2,1,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-01-03,110000,299,Condominium,Condominium,PALOS HILLS,60465,Palos,CITY OF PALOS HILLS,,41.688,-87.825,,,,,,,,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-01-03,115000,299,Condominium,Condominium,CHICAGO,60637,Hyde Park,CITY OF CHICAGO,WASHINGTON PARK,41.794,-87.621,,,,,,,,Other,FALSE,1,FALSE,FALSE,FALSE
2025-01-03,115000,299,Condominium,Condominium,CHICAGO,60659,Lake View,CITY OF CHICAGO,WEST RIDGE,41.994,-87.681,,,,,,,,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-01-03,1176000,278,"Two or more story residence, up to 62 years, 2,001 to 3,800 sq. ft.",Single-Family,ARLINGTON HEIGHTS,60004,Wheeling,VILLAGE OF ARLINGTON HEIGHTS,,42.099,-87.988,2015,3180,7595,4,9,3,1,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-01-03,1199000,278,"Two or more story residence, up to 62 years, 2,001 to 3,800 sq. ft.",Single-Family,NORTHBROOK,60062,Northfield,VILLAGE OF NORTHBROOK,,42.117,-87.800,2000,3043,4351,3,6,2,1,Trustee,FALSE,1,FALSE,FALSE,FALSE
2025-01-03,120000,203,"One story residence, any age, 1,000 to 1,800 sq. ft.",Single-Family,HARVEY,60426,Thornton,CITY OF HARVEY,,41.627,-87.646,1959,1107,4125,3,5,1,1,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-01-03,125000,203,"One story residence, any age, 1,000 to 1,800 sq. ft.",Single-Family,CHICAGO,60609,Lake,CITY OF CHICAGO,FULLER PARK,41.814,-87.633,1909,1043,3075,2,4,1,0,Trustee,FALSE,1,FALSE,FALSE,FALSE
2025-01-03,125000,299,Condominium,Condominium,MOUNT PROSPECT,60056,Elk Grove,VILLAGE OF MOUNT PROSPECT,,42.066,-87.947,,,,,,,,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-01-03,128000,203,"One story residence, any age, 1,000 to 1,800 sq. ft.",Single-Family,CHICAGO,60617,Hyde Park,CITY OF CHICAGO,SOUTH CHICAGO,41.748,-87.559,1924,1013,3750,2,5,1,0,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-01-03,129900,202,"One story residence, any age, up to 999 sq. ft.",Single-Family,CALUMET PARK,60827,Calumet,VILLAGE OF CALUMET PARK,,41.665,-87.658,1957,898,4125,2,4,1,0,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-01-03,130000,299,Condominium,Condominium,PALATINE,60067,Palatine,VILLAGE OF PALATINE,,42.124,-88.038,,,,,,,,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-01-03,131700,203,"One story residence, any age, 1,000 to 1,800 sq. ft.",Single-Family,FLOSSMOOR,60422,Rich,VILLAGE OF FLOSSMOOR,,41.548,-87.709,1957,1032,5320,3,5,1,0,Warranty,TRUE,2,FALSE,FALSE,FALSE
2025-01-03,131700,203,"One story residence, any age, 1,000 to 1,800 sq. ft.",Single-Family,FLOSSMOOR,60422,Rich,VILLAGE OF FLOSSMOOR,,41.548,-87.709,1957,1032,6650,3,5,1,0,Warranty,TRUE,2,FALSE,FALSE,FALSE
2025-01-03,137000,299,Condominium,Condominium,OAK FOREST,60452,Bremen,CITY OF OAK FOREST,,41.627,-87.755,,,,,,,,Warranty,TRUE,2,FALSE,FALSE,FALSE
2025-01-03,1390000,205,"Two or more story residence, over 62 years, up to 2,200 sq. ft",Single-Family,CHICAGO,60657,Lake View,CITY OF CHICAGO,LAKE VIEW,41.942,-87.673,1895,1999,3125,3,7,2,1,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-01-03,141000,299,Condominium,Condominium,CRESTWOOD,60418,Bremen,VILLAGE OF CRESTWOOD,,41.644,-87.740,,,,,,,,Trustee,FALSE,1,FALSE,FALSE,FALSE
2025-01-03,148000,299,Condominium,Condominium,ALSIP,60803,Worth,VILLAGE OF ALSIP,,41.669,-87.717,,,,,,,,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-01-03,149999,299,Condominium,Condominium,CHICAGO,60655,Lake,CITY OF CHICAGO,BEVERLY,41.702,-87.682,,,,,,,,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-01-03,150000,203,"One story residence, any age, 1,000 to 1,800 sq. ft.",Single-Family,CHICAGO,60619,Hyde Park,CITY OF CHICAGO,CHATHAM,41.738,-87.617,1950,1312,4890,2,6,1,0,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-01-03,150000,211,"Apartment building with 2 to 6 units, any age",Multi-Family,CHICAGO,60622,West Chicago,CITY OF CHICAGO,WEST TOWN,41.898,-87.694,1914,5670,3750,12,24,6,0,Quit claim,FALSE,1,FALSE,FALSE,TRUE
2025-01-03,155000,203,"One story residence, any age, 1,000 to 1,800 sq. ft.",Single-Family,BURBANK,60459,Stickney,CITY OF BURBANK,,41.741,-87.785,1955,1079,10038,3,5,1,0,Trustee,FALSE,1,FALSE,FALSE,FALSE
2025-01-03,160000,299,Condominium,Condominium,CHICAGO,60637,Hyde Park,CITY OF CHICAGO,WASHINGTON PARK,41.786,-87.616,,,,,,,,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-01-03,1600000,211,"Apartment building with 2 to 6 units, any age",Multi-Family,CHICAGO,60614,North Chicago,CITY OF CHICAGO,LINCOLN PARK,41.923,-87.649,1889,5516,3125,10,24,4,4,Other,FALSE,1,FALSE,FALSE,FALSE
2025-01-03,172500,299,Condominium,Condominium,ELMWOOD PARK,60707,Leyden,VILLAGE OF ELMWOOD PARK,,41.923,-87.814,,,,,,,,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-01-03,175000,211,"Apartment building with 2 to 6 units, any age",Multi-Family,CHICAGO,60628,Hyde Park,CITY OF CHICAGO,ROSELAND,41.700,-87.610,1960,2546,5375,4,9,2,0,Trustee,FALSE,1,FALSE,FALSE,FALSE
2025-01-03,1800000,206,"Two or more story residence, over 62 years, 2,201 to 4,999 sq. ft.",Single-Family,CHICAGO,60637,Hyde Park,CITY OF CHICAGO,HYDE PARK,41.790,-87.589,1888,3076,4520,4,7,2,1,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-01-03,185000,299,Condominium,Condominium,CHICAGO,60629,Lake,CITY OF CHICAGO,WEST ELSDON,41.791,-87.737,,,,,,,,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-01-03,188000,202,"One story residence, any age, up to 999 sq. ft.",Single-Family,MAYWOOD,60153,Proviso,VILLAGE OF MAYWOOD,,41.883,-87.854,1955,992,5895,2,5,1,0,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-01-03,189900,211,"Apartment building with 2 to 6 units, any age",Multi-Family,CHICAGO,60617,Hyde Park,CITY OF CHICAGO,SOUTH CHICAGO,41.739,-87.559,1911,2527,3000,6,15,3,0,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-01-03,190000,299,Condominium,Condominium,CHICAGO,60653,Hyde Park,CITY OF CHICAGO,GRAND BOULEVARD,41.810,-87.614,,,,,,,,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-01-03,1900000,206,"Two or more story residence, over 62 years, 2,201 to 4,999 sq. ft.",Single-Family,CHICAGO,60660,Lake View,CITY OF CHICAGO,EDGEWATER,41.984,-87.664,1912,4044,4999,6,15,3,2,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-01-03,190250,205,"Two or more story residence, over 62 years, up to 2,200 sq. ft",Single-Family,CHICAGO,60647,Jefferson,CITY OF CHICAGO,LOGAN SQUARE,41.919,-87.720,1899,1578,2550,3,6,1,0,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-01-03,191000,299,Condominium,Condominium,DES PLAINES,60016,Maine,CITY OF DES PLAINES,,42.042,-87.891,,,,,,,,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-01-03,194700,299,Condominium,Condominium,CHICAGO,60626,Rogers Park,CITY OF CHICAGO,ROGERS PARK,42.014,-87.679,,,,,,,,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-01-03,195000,205,"Two or more story residence, over 62 years, up to 2,200 sq. ft",Single-Family,CHICAGO,60620,Lake,CITY OF CHICAGO,WASHINGTON HEIGHTS,41.727,-87.644,1945,1056,4297,2,4,1,0,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-01-03,195000,299,Condominium,Condominium,SKOKIE,60076,Niles,VILLAGE OF SKOKIE,,42.033,-87.744,,,,,,,,Trustee,FALSE,1,FALSE,FALSE,FALSE
2025-01-03,195039,203,"One story residence, any age, 1,000 to 1,800 sq. ft.",Single-Family,ELMWOOD PARK,60707,Leyden,VILLAGE OF ELMWOOD PARK,,41.927,-87.811,1950,1075,6250,3,5,1,0,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-01-03,199000,299,Condominium,Condominium,CHICAGO,60657,Lake View,CITY OF CHICAGO,LAKE VIEW,41.946,-87.644,,,,,,,,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-01-03,199500,299,Condominium,Condominium,FRANKLIN PARK,60131,Leyden,VILLAGE OF FRANKLIN PARK,,41.936,-87.867,,,,,,,,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-01-03,199900,299,Condominium,Condominium,PALATINE,60067,Palatine,VILLAGE OF PALATINE,,42.124,-88.038,,,,,,,,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-01-03,20000,206,"Two or more story residence, over 62 years, 2,201 to 4,999 sq. ft.",Single-Family,CHICAGO,60617,Hyde Park,CITY OF CHICAGO,SOUTH DEERING,41.700,-87.560,1898,2772,3050,4,16,4,0,Quit claim,FALSE,1,FALSE,FALSE,TRUE
2025-01-03,200000,299,Condominium,Condominium,OAK PARK,60301,Oak Park,VILLAGE OF OAK PARK,,41.888,-87.795,,,,,,,,Trustee,FALSE,1,FALSE,FALSE,FALSE
2025-01-03,206000,299,Condominium,Condominium,CHICAGO,60626,Rogers Park,CITY OF CHICAGO,WEST RIDGE,41.998,-87.678,,,,,,,,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-01-03,210000,295,"Individually owned row houses or townhouses, up to 62 years",Single-Family,HANOVER PARK,60133,Schaumburg,VILLAGE OF HANOVER PARK,,42.005,-88.127,1983,660,4459,2,4,1,0,Trustee,FALSE,1,FALSE,FALSE,FALSE
2025-01-03,210000,299,Condominium,Condominium,HICKORY HILLS,60457,Palos,CITY OF HICKORY HILLS,,41.718,-87.846,,,,,,,,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-01-03,216000,295,"Individually owned row houses or townhouses, up to 62 years",Single-Family,HANOVER PARK,60133,Schaumburg,VILLAGE OF HANOVER PARK,,42.008,-88.130,1984,660,4516,2,4,1,0,Trustee,FALSE,1,FALSE,FALSE,FALSE
2025-01-03,221000,202,"One story residence, any age, up to 999 sq. ft.",Single-Family,BURBANK,60459,Stickney,CITY OF BURBANK,,41.738,-87.757,1953,911,9965,2,5,1,1,Trustee,FALSE,1,FALSE,FALSE,FALSE
2025-01-03,229900,203,"One story residence, any age, 1,000 to 1,800 sq. ft.",Single-Family,CHICAGO,60620,Lake,CITY OF CHICAGO,AUBURN GRESHAM,41.748,-87.653,1910,1325,4000,3,5,1,0,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-01-03,230000,203,"One story residence, any age, 1,000 to 1,800 sq. ft.",Single-Family,BROOKFIELD,60513,Proviso,VILLAGE OF BROOKFIELD,,41.832,-87.859,1950,1036,4100,2,5,1,0,Warranty,TRUE,3,FALSE,FALSE,FALSE
2025-01-03,230000,211,"Apartment building with 2 to 6 units, any age",Multi-Family,CHICAGO,60615,Hyde Park,CITY OF CHICAGO,WASHINGTON PARK,41.797,-87.624,1898,3537,5635,6,15,3,0,Other,FALSE,1,FALSE,FALSE,FALSE
2025-01-03,230000,299,Condominium,Condominium,SCHAUMBURG,60193,Hanover,VILLAGE OF SCHAUMBURG,,42.027,-88.153,,,,,,,,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-01-03,241000,295,"Individually owned row houses or townhouses, up to 62 years",Single-Family,HOFFMAN ESTATES,60169,Schaumburg,VILLAGE OF HOFFMAN ESTATES,,42.062,-88.121,1972,1130,896,2,5,1,1,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-01-03,241000,299,Condominium,Condominium,CHICAGO,60657,Lake View,CITY OF CHICAGO,LAKE VIEW,41.935,-87.640,,,,,,,,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-01-03,250000,203,"One story residence, any age, 1,000 to 1,800 sq. ft.",Single-Family,BURNHAM,60633,Thornton,VILLAGE OF BURNHAM,,41.641,-87.556,1978,1330,5280,3,6,2,0,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-01-03,250000,203,"One story residence, any age, 1,000 to 1,800 sq. ft.",Single-Family,CHICAGO,60625,Jefferson,CITY OF CHICAGO,ALBANY PARK,41.964,-87.720,1914,1008,3750,3,5,1,0,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-01-03,250000,210,"Old style townhouse, over 62 years",Single-Family,RIVER FOREST,60305,River Forest,VILLAGE OF RIVER FOREST,,41.907,-87.806,1951,1022,3369,3,6,1,0,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-01-03,250000,211,"Apartment building with 2 to 6 units, any age",Multi-Family,RIVER GROVE,60171,Leyden,VILLAGE OF RIVER GROVE,,41.929,-87.834,1922,2503,3720,5,12,3,0,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-01-03,250000,299,Condominium,Condominium,FOREST PARK,60130,Proviso,VILLAGE OF FOREST PARK,,41.883,-87.807,,,,,,,,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-01-03,260000,299,Condominium,Condominium,CHICAGO,60613,Lake View,CITY OF CHICAGO,LAKE VIEW,41.950,-87.646,,,,,,,,Warranty,TRUE,2,FALSE,FALSE,FALSE
2025-01-03,260000,299,Condominium,Condominium,CHICAGO,60613,Lake View,CITY OF CHICAGO,LAKE VIEW,41.950,-87.646,,,,,,,,Warranty,TRUE,2,FALSE,FALSE,FALSE
2025-01-03,262000,203,"One story residence, any age, 1,000 to 1,800 sq. ft.",Single-Family,HAZEL CREST,60429,Bremen,VILLAGE OF HAZEL CREST,,41.577,-87.684,1955,1287,7314,3,6,1,0,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-01-03,265000,299,Condominium,Condominium,ELK GROVE VILLAGE,60007,Elk Grove,VILLAGE OF ELK GROVE VILLAGE,,42.004,-88.013,,,,,,,,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-01-03,265000,299,Condominium,Condominium,OAK LAWN,60453,Worth,VILLAGE OF OAK LAWN,,41.703,-87.767,,,,,,,,Warranty,TRUE,3,FALSE,FALSE,FALSE
2025-01-03,265000,299,Condominium,Condominium,OAK LAWN,60453,Worth,VILLAGE OF OAK LAWN,,41.703,-87.767,,,,,,,,Warranty,TRUE,3,FALSE,FALSE,FALSE
2025-01-03,265000,299,Condominium,Condominium,OAK LAWN,60453,Worth,VILLAGE OF OAK LAWN,,41.703,-87.767,,,,,,,,Warranty,TRUE,3,FALSE,FALSE,FALSE
2025-01-03,270000,203,"One story residence, any age, 1,000 to 1,800 sq. ft.",Single-Family,CHICAGO,60652,Lake,CITY OF CHICAGO,ASHBURN,41.743,-87.728,1956,1025,4515,3,5,1,0,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-01-03,272500,203,"One story residence, any age, 1,000 to 1,800 sq. ft.",Single-Family,Oak Lawn,60453,Worth,VILLAGE OF OAK LAWN,,41.725,-87.744,1950,1445,7182,2,6,2,0,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-01-03,275000,234,"Split level residence, with a lower level below grade, all ages, all sizes",Single-Family,CRESTWOOD,60418,Bremen,VILLAGE OF CRESTWOOD,,41.645,-87.755,1964,1120,6250,3,6,1,1,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-01-03,285000,205,"Two or more story residence, over 62 years, up to 2,200 sq. ft",Single-Family,CHICAGO,60631,Jefferson,CITY OF CHICAGO,NORWOOD PARK,41.981,-87.821,1947,1712,4960,3,7,2,0,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-01-03,287000,295,"Individually owned row houses or townhouses, up to 62 years",Single-Family,SCHAUMBURG,60194,Schaumburg,VILLAGE OF SCHAUMBURG,,42.038,-88.138,1990,1708,4865,2,6,1,1,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-01-03,290000,203,"One story residence, any age, 1,000 to 1,800 sq. ft.",Single-Family,CHICAGO,60619,Hyde Park,CITY OF CHICAGO,CHATHAM,41.736,-87.619,1956,1040,5232,3,5,1,0,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-01-03,290000,203,"One story residence, any age, 1,000 to 1,800 sq. ft.",Single-Family,STREAMWOOD,60107,Hanover,VILLAGE OF STREAMWOOD,,42.031,-88.191,1967,1064,6600,3,5,1,0,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-01-03,290000,211,"Apartment building with 2 to 6 units, any age",Multi-Family,CHICAGO,60636,Lake,CITY OF CHICAGO,WEST ENGLEWOOD,41.793,-87.663,1903,2618,3796,5,9,2,0,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-01-03,291000,203,"One story residence, any age, 1,000 to 1,800 sq. ft.",Single-Family,CHICAGO,60644,West Chicago,CITY OF CHICAGO,AUSTIN,41.892,-87.752,1899,1249,3050,2,5,2,0,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-01-03,295000,299,Condominium,Condominium,CHICAGO,60640,Lake View,CITY OF CHICAGO,UPTOWN,41.971,-87.656,,,,,,,,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-01-03,302000,203,"One story residence, any age, 1,000 to 1,800 sq. ft.",Single-Family,CHICAGO,60659,Jefferson,CITY OF CHICAGO,WEST RIDGE,41.997,-87.692,1922,1476,4125,4,6,1,0,Other,FALSE,1,FALSE,FALSE,FALSE
2025-01-03,305000,203,"One story residence, any age, 1,000 to 1,800 sq. ft.",Single-Family,EVERGREEN PARK,60805,Worth,VILLAGE OF EVERGREEN PARK,,41.713,-87.709,1951,1112,6700,3,5,1,0,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-01-03,315000,203,"One story residence, any age, 1,000 to 1,800 sq. ft.",Single-Family,CHICAGO,60632,Lake,CITY OF CHICAGO,WEST ELSDON,41.797,-87.722,1960,1152,3780,3,4,1,0,Trustee,FALSE,1,FALSE,FALSE,FALSE
2025-01-03,32000,299,Condominium,Condominium,CHICAGO,60654,North Chicago,CITY OF CHICAGO,NEAR NORTH SIDE,41.896,-87.643,,,,,,,,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-01-03,320000,299,Condominium,Condominium,CHICAGO,60616,South Chicago,CITY OF CHICAGO,NEAR SOUTH SIDE,41.860,-87.621,,,,,,,,Warranty,TRUE,3,FALSE,FALSE,FALSE
2025-01-03,320000,299,Condominium,Condominium,CHICAGO,60616,South Chicago,CITY OF CHICAGO,NEAR SOUTH SIDE,41.860,-87.621,,,,,,,,Warranty,TRUE,3,FALSE,FALSE,FALSE
2025-01-03,320000,299,Condominium,Condominium,CHICAGO,60616,South Chicago,CITY OF CHICAGO,NEAR SOUTH SIDE,41.860,-87.621,,,,,,,,Warranty,TRUE,3,FALSE,FALSE,FALSE
2025-01-03,325000,299,Condominium,Condominium,CHICAGO,60605,South Chicago,CITY OF CHICAGO,LOOP,41.872,-87.633,,,,,,,,Warranty,TRUE,2,FALSE,FALSE,FALSE
2025-01-03,325000,299,Condominium,Condominium,CHICAGO,60605,South Chicago,CITY OF CHICAGO,LOOP,41.872,-87.633,,,,,,,,Warranty,TRUE,2,FALSE,FALSE,FALSE
2025-01-03,325000,299,Condominium,Condominium,MELROSE PARK,60160,Proviso,VILLAGE OF MELROSE PARK,,41.906,-87.830,,,,,,,,Trustee,TRUE,2,FALSE,FALSE,FALSE
2025-01-03,325000,299,Condominium,Condominium,MELROSE PARK,60160,Proviso,VILLAGE OF MELROSE PARK,,41.906,-87.830,,,,,,,,Trustee,TRUE,2,FALSE,FALSE,FALSE
2025-01-03,326001,203,"One story residence, any age, 1,000 to 1,800 sq. ft.",Single-Family,MOUNT PROSPECT,60056,Wheeling,VILLAGE OF MOUNT PROSPECT,,42.076,-87.946,1949,1312,6490,3,6,1,0,Other,FALSE,1,FALSE,FALSE,FALSE
2025-01-03,330000,299,Condominium,Condominium,CHICAGO,60611,North Chicago,CITY OF CHICAGO,NEAR NORTH SIDE,41.895,-87.617,,,,,,,,Other,FALSE,1,FALSE,FALSE,FALSE
2025-01-03,331000,203,"One story residence, any age, 1,000 to 1,800 sq. ft.",Single-Family,SCHILLER PARK,60176,Leyden,VILLAGE OF SCHILLER PARK,,41.971,-87.869,1965,1073,3813,3,5,1,0,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-01-03,332000,234,"Split level residence, with a lower level below grade, all ages, all sizes",Single-Family,CHICAGO,60643,Lake,CITY OF CHICAGO,MORGAN PARK,41.694,-87.648,1967,1272,5012,3,6,1,1,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-01-03,335000,203,"One story residence, any age, 1,000 to 1,800 sq. ft.",Single-Family,CHICAGO,60638,Lake,CITY OF CHICAGO,GARFIELD RIDGE,41.785,-87.787,1955,1070,5360,3,5,1,0,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-01-03,337000,211,"Apartment building with 2 to 6 units, any age",Multi-Family,CHICAGO,60649,Hyde Park,CITY OF CHICAGO,SOUTH SHORE,41.769,-87.572,1923,2608,3780,6,12,2,0,Trustee,FALSE,1,FALSE,FALSE,FALSE
2025-01-03,337900,203,"One story residence, any age, 1,000 to 1,800 sq. ft.",Single-Family,BERWYN,60402,Berwyn,CITY OF BERWYN,,41.843,-87.779,1920,1152,3780,4,6,1,1,Warranty,FALSE,1,FALSE,FALSE,FALSE
